body,sale_month,month_name,seasonal_factor,seasonal_delta_pct,raw_factor,observations,confidence,is_observed,body_observations,recommendation_eligible_months,has_recommendation,best_month,best_month_name,best_factor,worst_month,worst_month_name,worst_factor
access cab,1,Jan,1.0005,0.1,1.0099,56,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,2,Feb,1.0013,0.1,1.0167,83,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,3,Mar,0.9997,-0.0,0.9886,26,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,4,Apr,1.0001,0.0,1.0501,1,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,5,May,1.0001,0.0,1.0032,36,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,6,Jun,0.9985,-0.1,0.9719,56,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,7,Jul,1.0,-0.0,0.9978,1,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,8,Aug,1.0,0.0,1.0,0,no_data,False,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,9,Sep,1.0,0.0,1.0,0,no_data,False,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,10,Oct,1.0,0.0,1.0,0,no_data,False,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,11,Nov,1.0,0.0,1.0,0,no_data,False,289,0,False,2,Feb,1.0013,6,Jun,0.9985
access cab,12,Dec,0.9998,-0.0,0.9938,30,low,True,289,0,False,2,Feb,1.0013,6,Jun,0.9985
beetle convertible,1,Jan,1.0001,0.0,1.0031,22,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,2,Feb,0.9998,-0.0,0.9842,14,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,3,Mar,1.0,-0.0,0.9965,3,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,4,Apr,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,5,May,1.0001,0.0,1.0119,10,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,6,Jun,0.9999,-0.0,0.9835,8,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,7,Jul,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,8,Aug,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,9,Sep,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,10,Oct,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,11,Nov,1.0,0.0,1.0,0,no_data,False,58,0,False,5,May,1.0001,2,Feb,0.9998
beetle convertible,12,Dec,1.0,0.0,1.0451,1,low,True,58,0,False,5,May,1.0001,2,Feb,0.9998
cab plus,1,Jan,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,2,Feb,0.9999,-0.0,0.8724,1,low,True,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,3,Mar,1.0,0.0,1.0,1,low,True,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,4,Apr,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,5,May,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,6,Jun,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,7,Jul,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,8,Aug,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,9,Sep,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,10,Oct,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,11,Nov,1.0,0.0,1.0,0,no_data,False,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus,12,Dec,1.0007,0.1,1.6731,1,low,True,3,0,False,12,Dec,1.0007,2,Feb,0.9999
cab plus 4,1,Jan,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,2,Feb,1.0001,0.0,1.0652,2,low,True,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,3,Mar,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,4,Apr,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,5,May,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,6,Jun,1.0,0.0,1.0048,3,low,True,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,7,Jul,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,8,Aug,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,9,Sep,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,10,Oct,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,11,Nov,1.0,0.0,1.0,0,no_data,False,6,0,False,2,Feb,1.0001,12,Dec,0.9998
cab plus 4,12,Dec,0.9998,-0.0,0.8248,1,low,True,6,0,False,2,Feb,1.0001,12,Dec,0.9998
club cab,1,Jan,0.9999,-0.0,0.9967,39,low,True,163,0,False,2,Feb,1.0017,3,Mar,0.9991
club cab,2,Feb,1.0017,0.2,1.0302,58,low,True,163,0,False,2,Feb,1.0017,3,Mar,0.9991
club cab,3,Mar,0.9991,-0.1,0.9225,12,low,True,163,0,False,2,Feb,1.0017,3,Mar,0.9991
club cab,4,Apr,0.9993,-0.1,0.6644,2,low,True,163,0,False,2,Feb,1.0017,3,Mar,0.9991
club cab,5,May,1.0006,0.1,1.0379,15,low,True,163,0,False,2,Feb,1.0017,3,Mar,0.9991
